id,photos_id,iconic_taxon,taxon_name,photos_medium_url,user_login,latitude,longitude,license_photo,attribution,path
268820,360523,cnidaria,Nausithoe punctata,https://minka-sdg.org/attachments/local_photos/files/360523/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268820_360523.jpg
268819,360520,mollusca,Sepia officinalis,https://minka-sdg.org/attachments/local_photos/files/360520/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268819_360520.jpg
268819,360521,mollusca,Sepia officinalis,https://minka-sdg.org/attachments/local_photos/files/360521/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268819_360521.jpg
268819,360522,mollusca,Sepia officinalis,https://minka-sdg.org/attachments/local_photos/files/360522/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268819_360522.jpg
268819,360524,mollusca,Sepia officinalis,https://minka-sdg.org/attachments/local_photos/files/360524/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268819_360524.jpg
268818,360519,mollusca,Nemesignis banyulensis,https://minka-sdg.org/attachments/local_photos/files/360519/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268818_360519.jpg
268818,360517,mollusca,Nemesignis banyulensis,https://minka-sdg.org/attachments/local_photos/files/360517/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268818_360517.jpg
268818,360518,mollusca,Nemesignis banyulensis,https://minka-sdg.org/attachments/local_photos/files/360518/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268818_360518.jpg
268817,360516,mollusca,Nemesignis banyulensis,https://minka-sdg.org/attachments/local_photos/files/360516/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268817_360516.jpg
268816,360515,bryozoa,Myriapora truncata,https://minka-sdg.org/attachments/local_photos/files/360515/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268816_360515.jpg
268815,360514,mollusca,Limaria hians,https://minka-sdg.org/attachments/local_photos/files/360514/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268815_360514.jpg
268814,360513,porifera,Phorbas tenacior,https://minka-sdg.org/attachments/local_photos/files/360513/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268814_360513.jpg
268813,360512,bryozoa,Myriapora truncata,https://minka-sdg.org/attachments/local_photos/files/360512/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268813_360512.jpg
268812,360511,porifera,Chondrosia reniformis,https://minka-sdg.org/attachments/local_photos/files/360511/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268812_360511.jpg
268811,360510,animalia,Polycitor adriaticus,https://minka-sdg.org/attachments/local_photos/files/360510/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268811_360510.jpg
268810,360509,actinopterygii,Diplodus vulgaris,https://minka-sdg.org/attachments/local_photos/files/360509/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268810_360509.jpg
268809,360508,cnidaria,Paranemonia cinerea,https://minka-sdg.org/attachments/local_photos/files/360508/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268809_360508.jpg
268808,360507,mollusca,Nemesignis banyulensis,https://minka-sdg.org/attachments/local_photos/files/360507/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268808_360507.jpg
268808,360506,mollusca,Nemesignis banyulensis,https://minka-sdg.org/attachments/local_photos/files/360506/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268808_360506.jpg
268807,360502,mollusca,Trinchesia ocellata,https://minka-sdg.org/attachments/local_photos/files/360502/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268807_360502.jpg
268807,360503,mollusca,Trinchesia ocellata,https://minka-sdg.org/attachments/local_photos/files/360503/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268807_360503.jpg
268807,360504,mollusca,Trinchesia ocellata,https://minka-sdg.org/attachments/local_photos/files/360504/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268807_360504.jpg
268807,360505,mollusca,Trinchesia ocellata,https://minka-sdg.org/attachments/local_photos/files/360505/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268807_360505.jpg
268806,360500,actinopterygii,Muraena helena,https://minka-sdg.org/attachments/local_photos/files/360500/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268806_360500.jpg
268806,360501,actinopterygii,Muraena helena,https://minka-sdg.org/attachments/local_photos/files/360501/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268806_360501.jpg
