id,created_at,updated_at,observed_on,observed_on_time,iconic_taxon,taxon_id,taxon_rank,taxon_name,latitude,longitude,obscured,place_name,quality_grade,user_id,user_login,license_obs,identifications_count,identifiers,num_identification_agreements,num_identification_disagreements,device,kingdom,phylum,class,order,family,genus
492042,2025-06-08,2025-06-08,2025-06-08,09:01:00,mollusca,53500,species,Stramonita haemastoma,41.0634302857,1.0779541069,False,Platja El Cavet espigo mig,research,981,juanvi,cc-by-nc,1,"juanvi, xasalva",1,0,web,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Stramonita
492041,2025-06-08,2025-06-08,2025-06-08,09:01:00,mollusca,250214,species,Cerithium vulgatum,41.0634302857,1.0779541069,False,Platja El Cavet espigo mig,research,981,juanvi,cc-by-nc,1,"juanvi, xasalva, juanvi",1,0,web,Animalia,Mollusca,Gastropoda,,Cerithiidae,Cerithium
492040,2025-06-08,2025-06-08,2025-06-02,10:09:00,plantae,35158,species,Acetabularia acetabulum,40.8867425862,0.8074804831,False,"Platja de Pixavaques, l'Avecrem, l'Ametlla de Mar, Baix Ebre, Tarragona, Catalunya, 43860, Espanya",research,7,planctondiving,cc-by-nc,1,"planctondiving, xasalva",1,0,web,Plantae,Chlorophyta,Ulvophyceae,Dasycladales,Polyphysaceae,Acetabularia
492037,2025-06-08,2025-06-08,2025-06-07,15:10:00,mollusca,34917,species,Peltodoris atromaculata,40.9045007546,0.8508130125,False,"l'Ametlla de Mar, Baix Ebre, Tarragona, Catalunya, 43860, Espanya",research,7,planctondiving,cc-by-nc,1,"planctondiving, xasalva",1,0,web,Animalia,Mollusca,Gastropoda,Nudibranchia,Discodorididae,Peltodoris
492036,2025-06-08,2025-06-08,2025-06-08,15:10:00,actinopterygii,35053,species,Scorpaena scrofa,40.9045007546,0.8508130125,False,"l'Ametlla de Mar, Baix Ebre, Tarragona, Catalunya, 43860, Espanya",research,7,planctondiving,cc-by-nc,1,"planctondiving, xasalva",1,0,web,Animalia,Chordata,Teleostei,Scorpaeniformes,Scorpaenidae,Scorpaena
492035,2025-06-08,2025-06-08,2025-06-08,15:10:00,echinodermata,246045,species,Marthasterias glacialis,40.9045007546,0.8508130125,False,"l'Ametlla de Mar, Baix Ebre, Tarragona, Catalunya, 43860, Espanya",research,7,planctondiving,cc-by-nc,1,"planctondiving, xasalva",1,0,web,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Marthasterias
492034,2025-06-08,2025-06-08,2025-06-08,15:10:00,mollusca,34917,species,Peltodoris atromaculata,40.9045007546,0.8508130125,False,"l'Ametlla de Mar, Baix Ebre, Tarragona, Catalunya, 43860, Espanya",research,7,planctondiving,cc-by-nc,1,"planctondiving, xasalva",1,0,web,Animalia,Mollusca,Gastropoda,Nudibranchia,Discodorididae,Peltodoris
492033,2025-06-08,2025-06-08,2025-06-08,15:10:00,cnidaria,35202,species,Paramuricea clavata,40.9045007546,0.8508130125,False,"l'Ametlla de Mar, Baix Ebre, Tarragona, Catalunya, 43860, Espanya",research,7,planctondiving,cc-by-nc,1,"planctondiving, xasalva",1,0,web,Animalia,Cnidaria,Anthozoa,Alcyonacea,Plexauridae,Paramuricea
492032,2025-06-08,2025-06-08,2025-05-31,14:49:00,actinopterygii,240408,species,Dactylopterus volitans,40.9107064742,0.8333979266,False,Cap de Sant Jordi,research,7,planctondiving,cc-by-nc,1,"planctondiving, xasalva",1,0,web,Animalia,Chordata,Teleostei,Scorpaeniformes,Dactylopteridae,Dactylopterus
492031,2025-06-08,2025-06-08,2025-05-31,14:49:00,mammalia,249004,species,Globicephala melas,40.9213616704,0.85254648,False,"Port de Calafat, Passeig del Port, Calafat, l'Ametlla de Mar, Baix Ebre, Tarragona, Catalunya, 43860, Espanya",research,7,planctondiving,cc-by-nc,1,"planctondiving, xasalva",1,0,web,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Globicephala
492030,2025-06-08,2025-06-08,2025-05-31,14:49:00,actinopterygii,240408,species,Dactylopterus volitans,40.9109678416,0.833453271,False,Cap de Sant Jordi,research,7,planctondiving,cc-by-nc,1,"planctondiving, xasalva",1,0,web,Animalia,Chordata,Teleostei,Scorpaeniformes,Dactylopteridae,Dactylopterus
492029,2025-06-08,2025-06-08,2025-06-08,03:19:00,plantae,35158,species,Acetabularia acetabulum,42.1066183363,3.1744275571,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Plantae,Chlorophyta,Ulvophyceae,Dasycladales,Polyphysaceae,Acetabularia
492028,2025-06-08,2025-06-08,2025-06-08,03:19:00,annelida,244097,species,Protula tubularia,42.1066183363,3.1744275571,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Protula
492026,2025-06-08,2025-06-08,2025-06-08,02:43:00,plantae,35146,species,Sphaerococcus coronopifolius,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Sphaerococcaceae,Sphaerococcus
492025,2025-06-08,2025-06-08,2025-06-08,02:41:00,,35063,species,Dictyota dichotoma,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Dictyota
492024,2025-06-08,2025-06-08,2025-06-08,02:41:00,echinodermata,35260,species,Echinaster sepositus,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Echinaster
492023,2025-06-08,2025-06-08,2025-06-08,02:41:00,,35106,species,Padina pavonica,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Padina
492022,2025-06-08,2025-06-08,2025-06-08,02:43:00,animalia,35134,species,Halocynthia papillosa,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Animalia,Chordata,Ascidiacea,Pleurogona,Pyuridae,Halocynthia
492021,2025-06-08,2025-06-08,2025-06-08,02:44:00,mollusca,250214,species,Cerithium vulgatum,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Animalia,Mollusca,Gastropoda,,Cerithiidae,Cerithium
492020,2025-06-08,2025-06-08,2025-06-08,02:43:00,porifera,242281,species,Crambe crambe,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Animalia,Porifera,Demospongiae,Poecilosclerida,Crambeidae,Crambe
492019,2025-06-08,2025-06-08,2025-06-08,02:45:00,plantae,251996,species,Tricleocarpa fragilis,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Plantae,Rhodophyta,Florideophyceae,Nemaliales,Galaxauraceae,Tricleocarpa
492018,2025-06-08,2025-06-08,2025-06-08,02:45:00,porifera,252081,species,Cliona viridis,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Animalia,Porifera,Demospongiae,Hadromerida,Clionaidae,Cliona
492017,2025-06-08,2025-06-08,2025-06-08,02:48:00,cnidaria,35220,species,Anemonia viridis,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anemonia
492016,2025-06-08,2025-06-08,2025-06-08,02:48:00,plantae,251230,species,Chrysymenia ventricosa,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Plantae,Rhodophyta,Florideophyceae,Rhodymeniales,Rhodymeniaceae,Chrysymenia
492015,2025-06-08,2025-06-08,2025-06-08,02:49:00,plantae,12569,genus,Peyssonnelia,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Peyssonneliaceae,
492014,2025-06-08,2025-06-08,2025-06-08,02:49:00,plantae,35004,species,Halimeda tuna,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Plantae,Chlorophyta,Bryopsidophyceae,Bryopsidales,Halimedaceae,Halimeda
492013,2025-06-08,2025-06-08,2025-06-08,02:49:00,porifera,242281,species,Crambe crambe,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Animalia,Porifera,Demospongiae,Poecilosclerida,Crambeidae,Crambe
492012,2025-06-08,2025-06-08,2025-06-08,02:52:00,animalia,8827,genus,Didemnum,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,2,"jmturon, xasalva",2,0,web,Animalia,Chordata,Ascidiacea,Enterogona,Didemnidae,
492011,2025-06-08,2025-06-08,2025-06-08,02:52:00,cnidaria,34807,species,Eunicella singularis,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella
492010,2025-06-08,2025-06-08,2025-06-08,02:53:00,plantae,34884,species,Flabellia petiolata,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Plantae,Chlorophyta,Bryopsidophyceae,Bryopsidales,Codiaceae,Flabellia
492009,2025-06-08,2025-06-08,2025-06-08,02:53:00,bryozoa,34982,species,Myriapora truncata,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
492008,2025-06-08,2025-06-08,2025-06-08,02:54:00,,34883,species,Maja crispata,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Animalia,Arthropoda,Malacostraca,Decapoda,Majidae,Maja
492007,2025-06-08,2025-06-08,2025-06-08,02:54:00,porifera,243127,species,Agelas oroides,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Animalia,Porifera,Demospongiae,Agelasida,Agelasidae,Agelas
492005,2025-06-08,2025-06-08,2025-06-08,02:55:00,cnidaria,34869,species,Parazoanthus axinellae,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Animalia,Cnidaria,Anthozoa,Zoantharia,Parazoanthidae,Parazoanthus
492004,2025-06-08,2025-06-08,2025-06-08,02:55:00,echinodermata,251866,species,Holothuria forskali,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Animalia,Echinodermata,Holothuroidea,Holothuriida,Holothuriidae,Holothuria
492003,2025-06-08,2025-06-08,2025-06-08,02:55:00,actinopterygii,240398,species,Symphodus mediterraneus,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Animalia,Chordata,Teleostei,Perciformes,Labridae,Symphodus
492002,2025-06-08,2025-06-08,2025-06-08,02:56:00,actinopterygii,34798,species,Diplodus vulgaris,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Animalia,Chordata,Teleostei,Perciformes,Sparidae,Diplodus
492001,2025-06-08,2025-06-08,2025-06-08,02:56:00,actinopterygii,35125,species,Mullus surmuletus,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Animalia,Chordata,Teleostei,Perciformes,Mullidae,Mullus
492000,2025-06-08,2025-06-08,2025-06-08,02:57:00,actinopterygii,14022,species,Muraena helena,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Animalia,Chordata,Teleostei,Anguilliformes,Muraenidae,Muraena
491999,2025-06-08,2025-06-08,2025-06-08,02:57:00,actinopterygii,13765,species,Serranus scriba,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Animalia,Chordata,Teleostei,Perciformes,Serranidae,Serranus
491998,2025-06-08,2025-06-08,2025-06-08,02:58:00,echinodermata,251866,species,Holothuria forskali,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Animalia,Echinodermata,Holothuroidea,Holothuriida,Holothuriidae,Holothuria
491997,2025-06-08,2025-06-08,2025-06-08,03:05:00,actinopterygii,240397,species,Symphodus ocellatus,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Animalia,Chordata,Teleostei,Perciformes,Labridae,Symphodus
491996,2025-06-08,2025-06-08,2025-06-08,03:04:00,plantae,251230,species,Chrysymenia ventricosa,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Plantae,Rhodophyta,Florideophyceae,Rhodymeniales,Rhodymeniaceae,Chrysymenia
491995,2025-06-08,2025-06-08,2025-06-08,03:05:00,cnidaria,34807,species,Eunicella singularis,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella
491994,2025-06-08,2025-06-08,2025-06-08,03:06:00,echinodermata,250594,species,Sphaerechinus granularis,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Animalia,Echinodermata,Echinoidea,Camarodonta,Toxopneustidae,Sphaerechinus
491993,2025-06-08,2025-06-08,2025-06-08,03:07:00,plantae,35004,species,Halimeda tuna,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Plantae,Chlorophyta,Bryopsidophyceae,Bryopsidales,Halimedaceae,Halimeda
491992,2025-06-08,2025-06-08,2025-06-08,03:09:00,annelida,35119,species,Bonellia viridis,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Animalia,Annelida,Polychaeta,,Bonelliidae,Bonellia
491991,2025-06-08,2025-06-08,2025-06-08,03:09:00,echinodermata,35260,species,Echinaster sepositus,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva, xasalva",1,0,web,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Echinaster
491990,2025-06-08,2025-06-08,2025-06-08,03:10:00,actinopterygii,240397,species,Symphodus ocellatus,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Animalia,Chordata,Teleostei,Perciformes,Labridae,Symphodus
491989,2025-06-08,2025-06-08,2025-06-08,03:10:00,actinopterygii,12378,species,Apogon imberbis,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Animalia,Chordata,Teleostei,Gobiiformes,Apogonidae,Apogon
491988,2025-06-08,2025-06-08,2025-06-08,03:11:00,plantae,35128,species,Posidonia oceanica,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Plantae,Tracheophyta,Liliopsida,Alismatales,Posidoniaceae,Posidonia
491987,2025-06-08,2025-06-08,2025-06-08,03:12:00,actinopterygii,14022,species,Muraena helena,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Animalia,Chordata,Teleostei,Anguilliformes,Muraenidae,Muraena
491985,2025-06-08,2025-06-08,2025-06-08,03:14:00,cnidaria,35220,species,Anemonia viridis,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anemonia
491984,2025-06-08,2025-06-08,2025-06-08,03:14:00,cnidaria,35220,species,Anemonia viridis,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anemonia
491982,2025-06-08,2025-06-08,2025-06-08,03:16:00,echinodermata,35260,species,Echinaster sepositus,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Echinaster
491981,2025-06-08,2025-06-08,2025-06-08,03:17:00,actinopterygii,13755,species,Serranus cabrilla,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Animalia,Chordata,Teleostei,Perciformes,Serranidae,Serranus
491980,2025-06-08,2025-06-08,2025-06-08,03:16:00,echinodermata,240406,species,Arbacia lixula,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Animalia,Echinodermata,Echinoidea,Arbacioida,Arbaciidae,Arbacia
491979,2025-06-08,2025-06-08,2025-06-08,03:18:00,echinodermata,34848,species,Paracentrotus lividus,42.1068113519,3.1747590224,False,"Montgó, l'Escala, Alt Empordà, Girona, Catalunya, 17130, Espanya",research,938,jmturon,cc-by-nc,1,"jmturon, xasalva",1,0,web,Animalia,Echinodermata,Echinoidea,Camarodonta,Parechinidae,Paracentrotus
491978,2025-06-08,2025-06-08,2025-06-08,14:33:00,actinopterygii,34805,species,Sarpa salpa,41.7787372992,3.0294528231,False,Spain,research,16421,ali_cr,cc-by,1,"ali_cr, xasalva",1,0,app,Animalia,Chordata,Teleostei,Perciformes,Sparidae,Sarpa
491969,2025-06-08,2025-06-08,2025-06-07,08:48:00,mollusca,34855,species,Sepia officinalis,41.7216850962,2.9385024085,False,Spain,research,4368,meri_superdive,cc-by,1,"meri_superdive, xasalva",1,0,web,Animalia,Mollusca,Cephalopoda,Sepiida,Sepiidae,Sepia
491967,2025-06-08,2025-06-08,2025-06-07,08:48:00,mollusca,34855,species,Sepia officinalis,41.7216849975,2.9389101262,False,Spain,research,4368,meri_superdive,cc-by,1,"meri_superdive, xasalva",1,0,web,Animalia,Mollusca,Cephalopoda,Sepiida,Sepiidae,Sepia
491965,2025-06-08,2025-06-08,2025-06-07,08:48:00,actinopterygii,226487,species,Zeus faber,41.7196435856,2.9402831899,False,Spain,research,4368,meri_superdive,cc-by,1,"meri_superdive, xasalva",1,0,web,Animalia,Chordata,Teleostei,Zeiformes,Zeidae,Zeus
491962,2025-06-08,2025-06-08,2025-05-24,10:51:00,mollusca,34875,species,Hexaplex trunculus,41.0634302857,1.0779541069,False,Platja El Cavet espigo mig,research,981,juanvi,cc-by-nc,1,"juanvi, xasalva, juanvi",1,0,web,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Hexaplex
491960,2025-06-07,2025-06-08,2025-06-07,17:39:00,mollusca,245702,species,Elysia timida,41.9640777095,3.2276583238,False,"Cala d'Aiguafreda, 17255, España",research,1112,mjvergotti,cc-by-nc,1,"mjvergotti, xasalva",1,0,web,Animalia,Mollusca,Gastropoda,Sacoglossa,Plakobranchidae,Elysia
491959,2025-06-07,2025-06-08,2025-06-07,17:38:00,actinopterygii,34989,species,Parablennius gattorugine,41.9640777095,3.2276583238,False,"Cala d'Aiguafreda, 17255, España",research,1112,mjvergotti,cc-by-nc,1,"mjvergotti, xasalva",1,0,web,Animalia,Chordata,Teleostei,Perciformes,Blenniidae,Parablennius
491958,2025-06-07,2025-06-08,2025-06-07,17:38:00,actinopterygii,35044,species,Aidablennius sphynx,41.9640777095,3.2276583238,False,"Cala d'Aiguafreda, 17255, España",research,1112,mjvergotti,cc-by-nc,1,"mjvergotti, xasalva",1,0,web,Animalia,Chordata,Teleostei,Perciformes,Blenniidae,Aidablennius
491957,2025-06-07,2025-06-08,2025-06-07,17:34:00,actinopterygii,34870,species,Tripterygion melanurus,41.9640777095,3.2276583238,False,"Cala d'Aiguafreda, 17255, España",research,1112,mjvergotti,cc-by-nc,1,"mjvergotti, xasalva",1,0,web,Animalia,Chordata,Teleostei,Perciformes,Tripterygiidae,Tripterygion
491956,2025-06-07,2025-06-08,2025-06-07,17:33:00,actinopterygii,14022,species,Muraena helena,41.9640777095,3.2276583238,False,"Cala d'Aiguafreda, 17255, España",research,1112,mjvergotti,cc-by-nc,1,"mjvergotti, xasalva",1,0,web,Animalia,Chordata,Teleostei,Anguilliformes,Muraenidae,Muraena
