id,iconic_taxon,taxon_name,user_login,latitude,longitude,photos_id,photos_medium_url,license_photo,attribution,path
685579,plantae,Arundo donax,karl,41.3587694444,2.1582583333,947933,https://minka-sdg.org/attachments/local_photos/files/947933/medium.jpeg,cc-by,"(c) Lark, some rights reserved (CC BY)",685579_947933.jpeg
667994,plantae,Ficus carica,edulg,41.36919,2.159155,920081,https://minka-sdg.org/attachments/local_photos/files/920081/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667994_920081.jpg
667950,insecta,Nyctophila reichii,edulg,41.3618972222,2.1604472222,919926,https://minka-sdg.org/attachments/local_photos/files/919926/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667950_919926.jpg
667950,insecta,Nyctophila reichii,edulg,41.3618972222,2.1604472222,919927,https://minka-sdg.org/attachments/local_photos/files/919927/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667950_919927.jpg
667950,insecta,Nyctophila reichii,edulg,41.3618972222,2.1604472222,919928,https://minka-sdg.org/attachments/local_photos/files/919928/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667950_919928.jpg
667950,insecta,Nyctophila reichii,edulg,41.3618972222,2.1604472222,919929,https://minka-sdg.org/attachments/local_photos/files/919929/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667950_919929.jpg
667950,insecta,Nyctophila reichii,edulg,41.3618972222,2.1604472222,919930,https://minka-sdg.org/attachments/local_photos/files/919930/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667950_919930.jpg
667949,plantae,Sambucus nigra,edulg,41.3699333333,2.1616266667,919924,https://minka-sdg.org/attachments/local_photos/files/919924/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667949_919924.jpg
667949,plantae,Sambucus nigra,edulg,41.3699333333,2.1616266667,919923,https://minka-sdg.org/attachments/local_photos/files/919923/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667949_919923.jpg
667949,plantae,Sambucus nigra,edulg,41.3699333333,2.1616266667,919925,https://minka-sdg.org/attachments/local_photos/files/919925/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667949_919925.jpg
667930,plantae,Echinops ritro,edulg,41.3682316667,2.17011,919870,https://minka-sdg.org/attachments/local_photos/files/919870/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667930_919870.jpg
667930,plantae,Echinops ritro,edulg,41.3682316667,2.17011,919872,https://minka-sdg.org/attachments/local_photos/files/919872/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667930_919872.jpg
667930,plantae,Echinops ritro,edulg,41.3682316667,2.17011,919871,https://minka-sdg.org/attachments/local_photos/files/919871/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667930_919871.jpg
667929,plantae,Phillyrea latifolia,edulg,41.3687616667,2.1701133333,919867,https://minka-sdg.org/attachments/local_photos/files/919867/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667929_919867.jpg
667929,plantae,Phillyrea latifolia,edulg,41.3687616667,2.1701133333,919868,https://minka-sdg.org/attachments/local_photos/files/919868/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667929_919868.jpg
667929,plantae,Phillyrea latifolia,edulg,41.3687616667,2.1701133333,919869,https://minka-sdg.org/attachments/local_photos/files/919869/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667929_919869.jpg
667928,plantae,Opuntia chisosensis,edulg,41.368865,2.170605,919866,https://minka-sdg.org/attachments/local_photos/files/919866/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667928_919866.jpg
667928,plantae,Opuntia chisosensis,edulg,41.368865,2.170605,919865,https://minka-sdg.org/attachments/local_photos/files/919865/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667928_919865.jpg
667927,plantae,Lantana × strigocamara,edulg,41.3689416667,2.170725,919863,https://minka-sdg.org/attachments/local_photos/files/919863/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667927_919863.jpg
667927,plantae,Lantana × strigocamara,edulg,41.3689416667,2.170725,919864,https://minka-sdg.org/attachments/local_photos/files/919864/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667927_919864.jpg
667927,plantae,Lantana × strigocamara,edulg,41.3689416667,2.170725,919862,https://minka-sdg.org/attachments/local_photos/files/919862/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667927_919862.jpg
667926,plantae,Asparagus asparagoides,edulg,41.3688333333,2.1706033333,919860,https://minka-sdg.org/attachments/local_photos/files/919860/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667926_919860.jpg
667926,plantae,Asparagus asparagoides,edulg,41.3688333333,2.1706033333,919859,https://minka-sdg.org/attachments/local_photos/files/919859/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667926_919859.jpg
667926,plantae,Asparagus asparagoides,edulg,41.3688333333,2.1706033333,919861,https://minka-sdg.org/attachments/local_photos/files/919861/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667926_919861.jpg
667924,reptilia,Tarentola mauritanica,edulg,41.3621463,2.1604827,919855,https://minka-sdg.org/attachments/local_photos/files/919855/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667924_919855.jpg
667920,aves,Curruca iberiae,edulg,41.3621883333,2.1606166667,919840,https://minka-sdg.org/attachments/local_photos/files/919840/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667920_919840.jpg
667920,aves,Curruca iberiae,edulg,41.3621883333,2.1606166667,919839,https://minka-sdg.org/attachments/local_photos/files/919839/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667920_919839.jpg
667920,aves,Curruca iberiae,edulg,41.3621883333,2.1606166667,919841,https://minka-sdg.org/attachments/local_photos/files/919841/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667920_919841.jpg
667920,aves,Curruca iberiae,edulg,41.3621883333,2.1606166667,919842,https://minka-sdg.org/attachments/local_photos/files/919842/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667920_919842.jpg
667916,aves,Ardea ibis,edulg,41.36358,2.1606816667,919828,https://minka-sdg.org/attachments/local_photos/files/919828/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667916_919828.jpg
667916,aves,Ardea ibis,edulg,41.36358,2.1606816667,919829,https://minka-sdg.org/attachments/local_photos/files/919829/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667916_919829.jpg
667915,aves,Regulus ignicapilla,edulg,41.3621616667,2.160495,919826,https://minka-sdg.org/attachments/local_photos/files/919826/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667915_919826.jpg
667915,aves,Regulus ignicapilla,edulg,41.3621616667,2.160495,919827,https://minka-sdg.org/attachments/local_photos/files/919827/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667915_919827.jpg
667776,animalia,Scutigera coleoptrata,edulg,41.36219,2.1609833333,919691,https://minka-sdg.org/attachments/local_photos/files/919691/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667776_919691.jpg
667774,plantae,Anacyclus valentinus,edulg,41.3674783333,2.16119,919685,https://minka-sdg.org/attachments/local_photos/files/919685/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667774_919685.jpg
667774,plantae,Anacyclus valentinus,edulg,41.3674783333,2.16119,919686,https://minka-sdg.org/attachments/local_photos/files/919686/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667774_919686.jpg
667774,plantae,Anacyclus valentinus,edulg,41.3674783333,2.16119,919687,https://minka-sdg.org/attachments/local_photos/files/919687/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667774_919687.jpg
667772,insecta,Euthycera cribrata,edulg,41.361905,2.1604516667,919674,https://minka-sdg.org/attachments/local_photos/files/919674/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667772_919674.jpg
667772,insecta,Euthycera cribrata,edulg,41.361905,2.1604516667,919677,https://minka-sdg.org/attachments/local_photos/files/919677/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667772_919677.jpg
667579,plantae,Acacia saligna,edulg,41.234715,1.7952833333,919135,https://minka-sdg.org/attachments/local_photos/files/919135/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667579_919135.jpg
667579,plantae,Acacia saligna,edulg,41.234715,1.7952833333,919136,https://minka-sdg.org/attachments/local_photos/files/919136/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667579_919136.jpg
667578,plantae,Anacyclus valentinus,edulg,41.2347066667,1.7956883333,919134,https://minka-sdg.org/attachments/local_photos/files/919134/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667578_919134.jpg
667578,plantae,Anacyclus valentinus,edulg,41.2347066667,1.7956883333,919133,https://minka-sdg.org/attachments/local_photos/files/919133/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667578_919133.jpg
667577,plantae,Cercis siliquastrum,edulg,41.23488,1.796315,919131,https://minka-sdg.org/attachments/local_photos/files/919131/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667577_919131.jpg
667577,plantae,Cercis siliquastrum,edulg,41.23488,1.796315,919132,https://minka-sdg.org/attachments/local_photos/files/919132/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667577_919132.jpg
667576,plantae,Euphorbia terracina,edulg,41.234945,1.7962466667,919128,https://minka-sdg.org/attachments/local_photos/files/919128/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667576_919128.jpg
667576,plantae,Euphorbia terracina,edulg,41.234945,1.7962466667,919129,https://minka-sdg.org/attachments/local_photos/files/919129/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667576_919129.jpg
667576,plantae,Euphorbia terracina,edulg,41.234945,1.7962466667,919130,https://minka-sdg.org/attachments/local_photos/files/919130/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667576_919130.jpg
667575,plantae,Lantana × strigocamara,edulg,41.2342783333,1.7974383333,919126,https://minka-sdg.org/attachments/local_photos/files/919126/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667575_919126.jpg
667575,plantae,Lantana × strigocamara,edulg,41.2342783333,1.7974383333,919127,https://minka-sdg.org/attachments/local_photos/files/919127/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667575_919127.jpg
667573,plantae,Ricinus communis,edulg,41.2343,1.793785,919123,https://minka-sdg.org/attachments/local_photos/files/919123/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667573_919123.jpg
667572,plantae,Anredera cordifolia,edulg,41.2343,1.793785,919121,https://minka-sdg.org/attachments/local_photos/files/919121/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667572_919121.jpg
667572,plantae,Anredera cordifolia,edulg,41.2343,1.793785,919122,https://minka-sdg.org/attachments/local_photos/files/919122/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667572_919122.jpg
667541,plantae,Bromus madritensis,edulg,41.3697683333,2.16725,919057,https://minka-sdg.org/attachments/local_photos/files/919057/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667541_919057.jpg
667540,plantae,Stachys ocymastrum,edulg,41.3699933333,2.1669683333,919056,https://minka-sdg.org/attachments/local_photos/files/919056/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667540_919056.jpg
667539,plantae,Bituminaria bituminosa,edulg,41.36268,2.1608216667,919054,https://minka-sdg.org/attachments/local_photos/files/919054/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667539_919054.jpg
667539,plantae,Bituminaria bituminosa,edulg,41.36268,2.1608216667,919055,https://minka-sdg.org/attachments/local_photos/files/919055/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667539_919055.jpg
667537,plantae,Euphorbia peplus,edulg,41.3679111111,2.1610138889,919051,https://minka-sdg.org/attachments/local_photos/files/919051/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667537_919051.jpg
667536,plantae,Ipomoea indica,edulg,41.3723305556,2.1629805556,919048,https://minka-sdg.org/attachments/local_photos/files/919048/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667536_919048.jpg
667536,plantae,Ipomoea indica,edulg,41.3723305556,2.1629805556,919049,https://minka-sdg.org/attachments/local_photos/files/919049/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667536_919049.jpg
667536,plantae,Ipomoea indica,edulg,41.3723305556,2.1629805556,919050,https://minka-sdg.org/attachments/local_photos/files/919050/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667536_919050.jpg
667535,plantae,Orobanche hederae,edulg,41.3684833333,2.1615722222,919047,https://minka-sdg.org/attachments/local_photos/files/919047/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667535_919047.jpg
667534,plantae,Ruscus aculeatus,edulg,41.3695416667,2.1614472222,919046,https://minka-sdg.org/attachments/local_photos/files/919046/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667534_919046.jpg
667534,plantae,Ruscus aculeatus,edulg,41.3695416667,2.1614472222,919044,https://minka-sdg.org/attachments/local_photos/files/919044/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667534_919044.jpg
667534,plantae,Ruscus aculeatus,edulg,41.3695416667,2.1614472222,919045,https://minka-sdg.org/attachments/local_photos/files/919045/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667534_919045.jpg
667533,plantae,Hedera helix,edulg,41.3679611111,2.1609805556,919043,https://minka-sdg.org/attachments/local_photos/files/919043/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667533_919043.jpg
667532,plantae,Aristolochia sempervirens,edulg,41.3677555556,2.16105,919039,https://minka-sdg.org/attachments/local_photos/files/919039/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667532_919039.jpg
667532,plantae,Aristolochia sempervirens,edulg,41.3677555556,2.16105,919040,https://minka-sdg.org/attachments/local_photos/files/919040/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667532_919040.jpg
667532,plantae,Aristolochia sempervirens,edulg,41.3677555556,2.16105,919041,https://minka-sdg.org/attachments/local_photos/files/919041/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667532_919041.jpg
667532,plantae,Aristolochia sempervirens,edulg,41.3677555556,2.16105,919042,https://minka-sdg.org/attachments/local_photos/files/919042/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667532_919042.jpg
667531,plantae,Achillea nobilis,edulg,41.3656944444,2.1605805556,919036,https://minka-sdg.org/attachments/local_photos/files/919036/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667531_919036.jpg
667531,plantae,Achillea nobilis,edulg,41.3656944444,2.1605805556,919037,https://minka-sdg.org/attachments/local_photos/files/919037/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667531_919037.jpg
667531,plantae,Achillea nobilis,edulg,41.3656944444,2.1605805556,919038,https://minka-sdg.org/attachments/local_photos/files/919038/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667531_919038.jpg
667529,plantae,Hyparrhenia hirta,edulg,41.3647222222,2.1598138889,919031,https://minka-sdg.org/attachments/local_photos/files/919031/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667529_919031.jpg
667529,plantae,Hyparrhenia hirta,edulg,41.3647222222,2.1598138889,919032,https://minka-sdg.org/attachments/local_photos/files/919032/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667529_919032.jpg
667529,plantae,Hyparrhenia hirta,edulg,41.3647222222,2.1598138889,919033,https://minka-sdg.org/attachments/local_photos/files/919033/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667529_919033.jpg
667528,plantae,Celtis australis,edulg,41.3641944444,2.1596027778,919030,https://minka-sdg.org/attachments/local_photos/files/919030/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667528_919030.jpg
667528,plantae,Celtis australis,edulg,41.3641944444,2.1596027778,919029,https://minka-sdg.org/attachments/local_photos/files/919029/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667528_919029.jpg
667528,plantae,Celtis australis,edulg,41.3641944444,2.1596027778,919028,https://minka-sdg.org/attachments/local_photos/files/919028/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667528_919028.jpg
667527,plantae,Anacyclus valentinus,edulg,41.3640166667,2.1600777778,919026,https://minka-sdg.org/attachments/local_photos/files/919026/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667527_919026.jpg
667527,plantae,Anacyclus valentinus,edulg,41.3640166667,2.1600777778,919027,https://minka-sdg.org/attachments/local_photos/files/919027/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667527_919027.jpg
667526,plantae,Michauxia campanuloides,edulg,41.36114,2.158611,919022,https://minka-sdg.org/attachments/local_photos/files/919022/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667526_919022.jpg
667526,plantae,Michauxia campanuloides,edulg,41.36114,2.158611,919023,https://minka-sdg.org/attachments/local_photos/files/919023/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667526_919023.jpg
667526,plantae,Michauxia campanuloides,edulg,41.36114,2.158611,919024,https://minka-sdg.org/attachments/local_photos/files/919024/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667526_919024.jpg
667526,plantae,Michauxia campanuloides,edulg,41.36114,2.158611,919025,https://minka-sdg.org/attachments/local_photos/files/919025/medium.jpg,cc-by,"(c) Eduard López-Guillén, some rights reserved (CC BY)",667526_919025.jpg
662613,mollusca,Semicassis undulata,karl,41.3984332403,2.2159086929,907965,https://minka-sdg.org/attachments/local_photos/files/907965/medium.jpeg,cc-by,"(c) Lark, some rights reserved (CC BY)",662613_907965.jpeg
656553,mollusca,Bornia sebetia,guillermoalvarez,41.1956946246,1.6569883215,899217,https://minka-sdg.org/attachments/local_photos/files/899217/medium.jpg,cc-by-nc,"(c) Guillermo Alvarez Lerma, some rights reserved (CC BY-NC)",656553_899217.jpg
656553,mollusca,Bornia sebetia,guillermoalvarez,41.1956946246,1.6569883215,899216,https://minka-sdg.org/attachments/local_photos/files/899216/medium.jpg,cc-by-nc,"(c) Guillermo Alvarez Lerma, some rights reserved (CC BY-NC)",656553_899216.jpg
656553,mollusca,Bornia sebetia,guillermoalvarez,41.1956946246,1.6569883215,899218,https://minka-sdg.org/attachments/local_photos/files/899218/medium.jpg,cc-by-nc,"(c) Guillermo Alvarez Lerma, some rights reserved (CC BY-NC)",656553_899218.jpg
655453,mollusca,Peronidia albicans,guillermoalvarez,41.1956946246,1.6569883215,897083,https://minka-sdg.org/attachments/local_photos/files/897083/medium.jpg,cc-by-nc,"(c) Guillermo Alvarez Lerma, some rights reserved (CC BY-NC)",655453_897083.jpg
655452,mollusca,Mytilaster minimus,guillermoalvarez,41.1956946246,1.6569883215,897080,https://minka-sdg.org/attachments/local_photos/files/897080/medium.jpg,cc-by-nc,"(c) Guillermo Alvarez Lerma, some rights reserved (CC BY-NC)",655452_897080.jpg
655452,mollusca,Mytilaster minimus,guillermoalvarez,41.1956946246,1.6569883215,897082,https://minka-sdg.org/attachments/local_photos/files/897082/medium.jpg,cc-by-nc,"(c) Guillermo Alvarez Lerma, some rights reserved (CC BY-NC)",655452_897082.jpg
655452,mollusca,Mytilaster minimus,guillermoalvarez,41.1956946246,1.6569883215,897081,https://minka-sdg.org/attachments/local_photos/files/897081/medium.jpg,cc-by-nc,"(c) Guillermo Alvarez Lerma, some rights reserved (CC BY-NC)",655452_897081.jpg
655451,mollusca,Pseudochama gryphina,guillermoalvarez,41.1956946246,1.6569883215,897078,https://minka-sdg.org/attachments/local_photos/files/897078/medium.jpg,cc-by-nc,"(c) Guillermo Alvarez Lerma, some rights reserved (CC BY-NC)",655451_897078.jpg
655451,mollusca,Pseudochama gryphina,guillermoalvarez,41.1956946246,1.6569883215,897079,https://minka-sdg.org/attachments/local_photos/files/897079/medium.jpg,cc-by-nc,"(c) Guillermo Alvarez Lerma, some rights reserved (CC BY-NC)",655451_897079.jpg
655450,mollusca,Striarca lactea,guillermoalvarez,41.1956946246,1.6569883215,897077,https://minka-sdg.org/attachments/local_photos/files/897077/medium.jpg,cc-by-nc,"(c) Guillermo Alvarez Lerma, some rights reserved (CC BY-NC)",655450_897077.jpg
655449,mollusca,Ecrobia ventrosa,guillermoalvarez,41.1956946246,1.6569883215,897075,https://minka-sdg.org/attachments/local_photos/files/897075/medium.jpg,cc-by-nc,"(c) Guillermo Alvarez Lerma, some rights reserved (CC BY-NC)",655449_897075.jpg
655449,mollusca,Ecrobia ventrosa,guillermoalvarez,41.1956946246,1.6569883215,897074,https://minka-sdg.org/attachments/local_photos/files/897074/medium.jpg,cc-by-nc,"(c) Guillermo Alvarez Lerma, some rights reserved (CC BY-NC)",655449_897074.jpg
655448,mollusca,Bittium reticulatum,guillermoalvarez,41.1956946246,1.6569883215,897076,https://minka-sdg.org/attachments/local_photos/files/897076/medium.jpg,cc-by-nc,"(c) Guillermo Alvarez Lerma, some rights reserved (CC BY-NC)",655448_897076.jpg
655446,mollusca,Lucinella divaricata,guillermoalvarez,41.1956946246,1.6569883215,897073,https://minka-sdg.org/attachments/local_photos/files/897073/medium.jpg,cc-by-nc,"(c) Guillermo Alvarez Lerma, some rights reserved (CC BY-NC)",655446_897073.jpg
655444,mollusca,Acteon tornatilis,guillermoalvarez,41.1956946246,1.6569883215,897070,https://minka-sdg.org/attachments/local_photos/files/897070/medium.jpg,cc-by-nc,"(c) Guillermo Alvarez Lerma, some rights reserved (CC BY-NC)",655444_897070.jpg
655443,mollusca,Chamelea gallina,guillermoalvarez,41.1956946246,1.6569883215,897069,https://minka-sdg.org/attachments/local_photos/files/897069/medium.jpg,cc-by-nc,"(c) Guillermo Alvarez Lerma, some rights reserved (CC BY-NC)",655443_897069.jpg
655442,mollusca,Mactra stultorum,guillermoalvarez,41.1956946246,1.6569883215,897068,https://minka-sdg.org/attachments/local_photos/files/897068/medium.jpg,cc-by-nc,"(c) Guillermo Alvarez Lerma, some rights reserved (CC BY-NC)",655442_897068.jpg
655441,mollusca,Pinctada radiata,guillermoalvarez,41.1956946246,1.6569883215,897067,https://minka-sdg.org/attachments/local_photos/files/897067/medium.jpg,cc-by-nc,"(c) Guillermo Alvarez Lerma, some rights reserved (CC BY-NC)",655441_897067.jpg
655440,mollusca,Alvania lineata,guillermoalvarez,41.1956946246,1.6569883215,897066,https://minka-sdg.org/attachments/local_photos/files/897066/medium.jpg,cc-by-nc,"(c) Guillermo Alvarez Lerma, some rights reserved (CC BY-NC)",655440_897066.jpg
655439,mollusca,Lucinella divaricata,guillermoalvarez,41.1956946246,1.6569883215,897065,https://minka-sdg.org/attachments/local_photos/files/897065/medium.jpg,cc-by-nc,"(c) Guillermo Alvarez Lerma, some rights reserved (CC BY-NC)",655439_897065.jpg
655438,crustacea,Perforatus perforatus,guillermoalvarez,41.1956946246,1.6569883215,897064,https://minka-sdg.org/attachments/local_photos/files/897064/medium.jpg,cc-by-nc,"(c) Guillermo Alvarez Lerma, some rights reserved (CC BY-NC)",655438_897064.jpg
655438,crustacea,Perforatus perforatus,guillermoalvarez,41.1956946246,1.6569883215,897063,https://minka-sdg.org/attachments/local_photos/files/897063/medium.jpg,cc-by-nc,"(c) Guillermo Alvarez Lerma, some rights reserved (CC BY-NC)",655438_897063.jpg
655437,mollusca,Petricola lithophaga,guillermoalvarez,41.1956946246,1.6569883215,897062,https://minka-sdg.org/attachments/local_photos/files/897062/medium.jpg,cc-by-nc,"(c) Guillermo Alvarez Lerma, some rights reserved (CC BY-NC)",655437_897062.jpg
655436,mollusca,Rissoa decorata,guillermoalvarez,41.1956946246,1.6569883215,897061,https://minka-sdg.org/attachments/local_photos/files/897061/medium.jpg,cc-by-nc,"(c) Guillermo Alvarez Lerma, some rights reserved (CC BY-NC)",655436_897061.jpg
